43432;GUILLEMETS/TITRE
43427;MODERNE
43531;TYPIQUE
43574;OUBLIER-JAMAIS
43530;CURIEUX
43641;PRENDRE TOUT/AGRIPPER
43525;FREQUENTER/RENCONTRE
43649;ALLER (SANS RETOUR)
43533;SOLIDE
42532;PAYS
43591;DIX JOURS
41887;HOTEL1:VAR
43592;SEMAINE2
43444;JOUIR
43368;IL N'Y A PAS1/PERSONNE/NULLE PART
43627;MARIN
43612;NON3
43573;IMAGE
43640;REPOS2/ETENDRE SES JAMBES
42865;DEPECHER-SE-1
42866;DEPECHER-SE-2
43514;MEDICAMENT/PILULE/CACHET
43588;PASSEPORT:COMP
43535;MEILLEUR:COMP
43590;DEUX SEMAINES1
43529;ENVIE1
43517;DROITE3/MAIN DROITE
43657;OUVRIR UNE FENETRE SUR ECRAN
43379;ELECTRONIQUE
43659;ETOILE3
43539;VIOLON
43537;INTERVENIR
43288;MIEUX
43616;TOUR
43362;VIRGULE/APOSTROPHE
43540;AMOUR
43552;AVANTAGE
43409;DESTINATION
43610;NEIGE
43614;LIGNE/FIL
43623;RECOMMENCER
43608;DEMANDER
43759;ECOUTER1/SON/OUIE
41908;ACCUEILLIR
43761;RISQUE
41980;DANGER
43655;VENGER/REVANCHE
43764;ECOUTER3:VOT_ECOUTER2 (SOURD)
43765;LISTE4
43769;RASOIR
43770;HOTESSE
43772;REMBOURSER
43779;FINI-PAS
43546;CHATEAU
43129;COUDE (TORDU)
43625;EXPERIENCE/CULTURE
43342;PREFERER
43543;RHINOCEROS
43771;INVALIDITE2
43624;ATTIRER:VAR
43271;DISPARAITRE
43536;MAITRE
43308;TRAIN1 (1MAIN)
43596;TROIS JOURS1
43162;TELEPHONE
43656;COIN2(TIP):VHS_COIN1
43660;STYLE
43758;MON1 (DEUX DOIGTS)
42888;GAUCHE3/MAIN GAUCHE
43836;BOUILLIR A L'INTERIEUR
43835;MOI2 (PAUME)
42401;VIANDE2 (DEUX MAINS)
43762;GAUCHE1
43663;DOUCHE1
43831;DENTIFRICE
43832;POLOGNE:NS
43833;LECTURE LABIALE
43834;ET QUART
43219;OBJECTIF/BUT/ATTEINDRE
43665;TRANSPARENT/PRESSENTIR/DEVINER
43774;MASQUE
43775;RESPIRER
43776;CHAMPAGNE
43777;GRATUIT2
43778;COCA-COLA
43670;IMAGINER QUE/CONCEPT
42135;SECTEUR
43509;ACCOMPAGNER
43667;ENNUI
43827;PROIE
43829;TOURNANT
43830;PRODUIT
43671;FOIS/MULTIPLIER
43785;DETAIL
43672;KAYAK
43824;MALCHANCEUX:COMP
43826;MEMBRE DE LA FAMILLE:COMP
43450;PHARE
43801;COMPLIQUE/COMPLEXE/COMBINAISON/FLEXIPAN
43669;PYRAMIDE
43617;REJOINDRE
43114;BUREAU
43803;PORC
43838;TURQUIE2:NS
42478;HISTOIRE2 (W IMMOBILE)
43847;JUSQUE
43842;HISTOIRE3:VOT_HISTOIRE2
43161;CHIFFRES
43852;POLITIQUE
43854;FUSIONNER
43855;CATHOLIQUE
43856;MUSULMAN
43857;SUCCULENT
43859;BUDGET
43860;JOUR2 (J)
43864;PARTIR2
43862;CREDIT
43797;DEPRIME
43206;ENLEVER/RETIRER/DETAXER
43274;PREPARER
43068;PETROLE
43853;VIDEO
43768;CREME HYDRATANTE
43043;INFIRMIERE
43874;AUSCHWITZ:NS
43875;VARSOVIE:NS
43869;FOULARD
42017;POUVOIR/CAPABLE
43846;VOILA
43861;DEUX MILLE:NUM
43845;DEUX SEMAINES3
43825;LANGUE2 (ANATOMIE)
43668;LOUVRE:NS
43837;NEGATION(PAUME EXT)
43849;POUVOIR-NE-PAS4
43881;PAS-FAIRE UN
43105;DROITE-A
43843;VISITER2:VHS_VISITER1 (INDEX)
43840;TOUCHER2:VOT_TOUCHER1 (PAUMES FACE A FACE)
43844;RESTE-IL
43790;PROGRAMME2
43876;BRACELET
43882;JUSTE2/SEULEMENT
42362;INFORMATION2/NOUVELLES
43702;HONTE
43618;BOUCHON/COMPLET
43880;NUIT2:VHS_NUIT1 (N)
43878;ALLER RETOUR
43658;SITE
43473;ETATS-UNIS:NS
43675;AVALER
43707;DEPUIS
43681;EMBRASSER
43871;PARTANT
42574;CONSEQUENCE-PAR/ENSUITE
43703;CONTE/THEORIE
43154;FAMILLE/EQUIPE
43693;FIANCE/COPAIN
43706;PRESERVATIF
43886;ECRIRE2
43647;POURSUITE/ETRE APRES QUELQU'UN
43678;TOT
43872;DEUXIEME
43695;GREVE
43712;FORTEMENT
43708;REVENIR EN ARRIERE
43722;RESPECT
43709;AIDER3
43887;QUAI
43701;AMANT
43713;PROCHAIN/SUIVANT
43724;AMERIQUE (CONTINENT):NS
43879;MAMAN2
43877;MILLE2:NUM:VOT_MILLE1
43691;TROP2 (MENTON)
43638;RAPIDE1
43677;RENDEZ-VOUS1
43883;PROPRIETAIRE1 (CONTACT)
43884;PROPRIETAIRE2 (ROND)
43704;PROMENER1
43711;NUIT-TOUTE LA
43705;PHARMACIE1
44951;DANEMARK2:NS:VOT_DANEMARK1
43700;COURANT-AU/ENTENDRE DIRE
43541;FILM
43696;BARBECUE1 (4 DOIGTS)
43730;FORME1
43736;SERVIETTE3
43718;LAISSER TOMBER
43720;EXCITER
43728;AUGMENTER
43727;FRONTIERE3/DOUANE
43202;EMPILER / PILE
44972;ECLAIR:VOT_ORAGE
43716;DECONNECTER/DECROCHER
43721;HERITAGE
44971;HONGRIE3:NS:VOT_HONGRIE1
42126;VERT/ECOLOGIE
43688;ENERVER
44953;GRECE4:NS
43715;PRECIS1
43725;AMERIQUE DU SUD:NS
43363;CROIX/CIBLE/ADDITION:VAR
43635;ABSENT/MANQUER
44961;TROISIEME2
42284;PLASTIQUE/SOUPLE/DIPLOMATE/CUIR
41982;IMPRESSIONNE-ETRE/STUPEFIANT/BOUCHE BEE
43595;BRESIL2:NS
43594;BRESIL1:NS
44942;COLLER2
44947;JEUDI2
44948;AOUT2
44949;juil-02
44952;ALLEMAGNE2:NS
44955;BROUILLARD2
44957;LITUANIE2:NS
41839;VIEUX/ANCIEN
43734;D'ACCORD-PAS:COMP
44950;BELGIQUE3:NS:VHS_BELGIQUE1
44945;AVRIL4:VOT_AVRIL2
44956;LUXEMBOURG3:NS
44946;MARDI4
44938;ENTENDANT2:VHS_ENTENDANT1 4 DOIGTS
42047;ENTREPRISE/USINE1
44974;IMMEUBLE2:VOT_IMMEUBLE1
43431;COMPLET1/ENTIER/SURFACE
44529;COMMUNICATION-PROBLEME/INCOMMUNICABLE
42198;CONDUIRE1/VOITURE
44976;NE...PAS
41987;TON/SON/APPARTENIR A
44979;FRANCAIS SIGNE
44993;TEMPS2 (PERIODE):VOT_TEMPS1
43054;SORTIR/SORTIE/DEHORS/A L'EXTERIEUR
42142;TOI/DESIGNER
44980;RIEN3
44982;QUOI2
45007;PROFITER2:VOT_PROFITER1
44984;SUIVANT
43756;PETIT4/BAS
43272;FERMER PORTE
45001;EMPORTER/TRANSPORTER
42839;SALUER2
44990;REUNIR
44995;ETEINDRE2
44987;FRAPPER
44989;ECHELLE1
44999;EQUIPE
43615;MOULIN/ROUE
44994;MINCE3
44997;PLIER UN TUBE
44996;PLAIE
45006;POSSIBLE2
45004;D'ACCORD2/ETRE DISPOSE
44986;ENVIRONNEMENT2
44988;ROND
44992;CREUSER1
44991;TELEPHONER1
44985;REMPLIR1
45003;ARRANGER
43512;INFERIEUR1/EN DESSOUS
42914;SCIENTIFIQUE:COMP
44983;LOCATAIRE:COMP
45005;LAC:COMP
45002;INTENTIONNELLEMENT:COMP
44981;CENTRE/MILIEU2:VOT_CENTRE/MILIEU1
44978;CARREFOUR4 (C):VHS_CARREFOUR1
44975;CARREFOUR3:VHS_CARREFOUR2
42535;ENTREPRISE/USINE2:VOT_ENTREPRISE/USINE1
42438;PEINDRE1/PEINTURE
42619;ENTRER:VAR
41910;FINIR2:VR_FINIR1
45012;ACCOMPLIR
43639;DEUX3:NUM:VHS_DEUX2:VAR
45015;DEVOIR2
41757;UN:NUM:VAR
41760;TROIS2:VOT_TROIS1:NUM:VAR (PAUME VERS SOI)
45018;PROPRIETES/BIEN
45037;MAYOTTE:NS
45033;GAUCHE2:VHS_GAUCHE1 (INDEX)
45024;TYPE
45025;UN DE CES JOURS
45029;RAPIDE3
42678;CREUSER2 (DOUTEUX)
45008;INFERIEUR2/DESAVANTAGE-ETRE
42069;FRAIS3 (DOUTEUX)
45010;FRAIS2
45011;GUERIR3
43263;PROFITER1
45026;VIDER
45030;SERIEUX
45031;SOUVENIR
45032;GATER
45034;VISA2
43223;ALORS / DONC
42573;DONC / ALORS
45035;STANDARD
45036;FUSEE
41820;DEUX CENTS:NUM
45022;RAPPELER QUELQUE CHOSE A QUELQU'UN:COMP
45021;PERFORMANCE:COMP
42967;PENSER A QUELQUECHOSE:COMP
45020;MATERIAU:COMP
45019;LIBERER UNE LOCATION:COMP
45027;HALL1:COMP
45009;ETAT:COMP
45016;D'UNE FACON OU D'UNE AUTRE:COMP
45014;CUISINIERE:COMP
45013;ATTEINDRE
45017;ECONOMIE2
41825;TROIS CENTS:NUM
41826;SOIXANTE:NUM
41870;E:ALPHA
41853;R:ALPHA
43213;ESCALIER-CAGE D':COMP
42692;MER2-BORD DE:COMP
42993;VISITEUR:COMP
42817;TRAVAILLEUR:COMP
45023;SIGNIFICATION:COMP
41956;SIX CENTS2:NUM:VR_SIX CENT1
43828;RECETTE:COMP
42882;MAIN D'OEUVRE:COMP
45039;ABANDONNER2
43132;LAVABO:COMP
42824;FIL ELECTRIQUE:COMP
43168;ETUI/HOUSSE:COMP
43278;DEMANDER-SE:COMP
43750;QUATRE1:NUM:VAR
42204;CHAUFFEUR:COMP
42432;BONSOIR:COMP
45040;RESEAU
45041;PSYCHOLOGIE
43513;LES DEUX1
41764;CINQ1:NUM:VAR
44616;MC DO2:VHS_MAC DO1
45042;ADMINISTRATION
45044;CARREFOUR5:VHS_CARREFOUR2
45045;DEUX5:NUM:VHS_DEUX3:NUM
42861;HEURE1
